sentenceid,utterance,verb,embpred,embQ,embSubject,embTense,mood_indicative
011016.cha6113,"ai@i ai@i (.) deixei cair . {0x15}%snd:""011016""_2077315_2078531{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
011016.cha6537,"tu sabes (.) dizer ? {0x15}%snd:""011016""_2290169_2291545{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
011016.cha6723,"sabes que os miaus chamam se gato . {0x15}%snd:""011016""_2352665_2354777{0x15}",saber,TRUE,FALSE,TRUE,TRUE,TRUE
011016.cha7070,"o que é que achas que ela disse agora ? {0x15}%snd:""011016""_2452798_2453318{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
011016.cha7185,"+< queres que a mãe faça ? {0x15}%snd:""011016""_2489171_2489923{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
011016.cha7792,"olha eu acho que ele vai cair . {0x15}%snd:""011016""_2701549_2702357{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
011016.cha7799,"+< queres que a mãe ajude ? {0x15}%snd:""011016""_2702357_2702885{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
011016.cha7808,"queres que a mãe ajude ? {0x15}%snd:""011016""_2703741_2704501{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
011016.cha8329,"queres [?] fazer do balde (.) uma mala . {0x15}%snd:""011016""_2863202_2866138{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha216,"vê se ela consegue (.) fazer . {0x15}%snd:""011107""_109442_110618{0x15}",ver,TRUE,FALSE,TRUE,TRUE,TRUE
011107.cha216,"vê se ela consegue (.) fazer . {0x15}%snd:""011107""_109442_110618{0x15}",conseguir,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha444,"sabes (.) que este é o Tomás ? {0x15}%snd:""011107""_179137_180705{0x15}",saber,TRUE,FALSE,TRUE,TRUE,TRUE
011107.cha606,"&=ri olha (.) e conta lá mais o que tu viste ontem o Tuntum e o Mia fazerem . {0x15}%snd:""011107""_229694_233933{0x15}",ver,TRUE,FALSE,TRUE,FALSE,FALSE
011107.cha621,"conta me lá o que é que ontem tu viste o Tuntum <e o> [/] e o Mia fazerem . {0x15}%snd:""011107""_235045_238957{0x15}",ver,TRUE,FALSE,TRUE,FALSE,FALSE
011107.cha953,"achas que ela fala [?] muito ? {0x15}%snd:""011107""_322696_323552{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
011107.cha1366,"olha ela (.) queres ver ? {0x15}%snd:""011107""_445450_445810{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha1376,"queres ver ? {0x15}%snd:""011107""_446818_447106{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha1384,"+< queres ver ? {0x15}%snd:""011107""_447370_447874{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha1528,"eu acho que ela está com qualquer coisa que a está a magoar (.) porque ela está ali a puxar . {0x15}%snd:""011107""_503258_506042{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
011107.cha1652,"achas que estar aqui sozinha é esquisito „ não é ? {0x15}%snd:""011107""_546015_548175{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
011107.cha1855,"o que é que queres que eu faça ? {0x15}%snd:""011107""_611335_612640{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
011107.cha1874,"o que é que queres que eu faça aqui ? {0x15}%snd:""011107""_618879_620191{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
011107.cha1894,"queres (.) tomar banhinho ? {0x15}%snd:""011107""_624071_625391{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha2228,"olha (.) e tu não lhe dizes para ele bater no Mia ? {0x15}%snd:""011107""_742825_745569{0x15}",dizer,TRUE,FALSE,TRUE,FALSE,FALSE
011107.cha2241,"diz lá para ele não bater no Mia . {0x15}%snd:""011107""_746425_747969{0x15}",dizer,TRUE,FALSE,TRUE,FALSE,FALSE
011107.cha2252,"diz [/] (.) diz ao Batatoon para ele não bater no Mia (.) diz lhe . {0x15}%snd:""011107""_750073_753592{0x15}",dizer,TRUE,FALSE,TRUE,FALSE,FALSE
011107.cha2267,"olha (.) diz lá ao Batatoon para ele não bater no Mia . {0x15}%snd:""011107""_754840_758320{0x15}",dizer,TRUE,FALSE,TRUE,FALSE,FALSE
011107.cha2419,"olha (.) a Ana Lúcia não consegue porque (.) está só com uma mão (.) e não consegue fazer isso . {0x15}%snd:""011107""_804303_811662{0x15}",conseguir,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha3074,"ah (.) e a Inês quer tomar banhinho ? {0x15}%snd:""011107""_1036548_1039404{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha3377,"por isso é que ela não conseguia mexer se bem . {0x15}%snd:""011107""_1141873_1143433{0x15}",conseguir,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha3436,"+< deixa tirar a meia . {0x15}%snd:""011107""_1157424_1158551{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha3483,"bem [?] vê lá se não queres que eu a grave a mudar a fralda . {0x15}%snd:""011107""_1177230_1179246{0x15}",ver,TRUE,FALSE,FALSE,TRUE,TRUE
011107.cha3483,"bem [?] vê lá se não queres que eu a grave a mudar a fralda . {0x15}%snd:""011107""_1177230_1179246{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
011107.cha3497,"vê lá se não queres que eu grave a mudar a fralda . {0x15}%snd:""011107""_1179958_1181502{0x15}",ver,TRUE,FALSE,FALSE,TRUE,TRUE
011107.cha3497,"vê lá se não queres que eu grave a mudar a fralda . {0x15}%snd:""011107""_1179958_1181502{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
011107.cha3659,"+< vê lá se ela cai . {0x15}%snd:""011107""_1227667_1227930{0x15}",ver,TRUE,FALSE,TRUE,TRUE,TRUE
011107.cha3676,"então como é que queres tirar ? {0x15}%snd:""011107""_1230330_1231370{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha3695,"vê lá se tomas banho de camisola &=ri (.) Inês (.) hoje „ é ? {0x15}%snd:""011107""_1236506_1239114{0x15}",ver,TRUE,FALSE,FALSE,TRUE,TRUE
011107.cha3740,"+< queres tomar banho vestido „ é (.) xxx ? {0x15}%snd:""011107""_1249529_1251961{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha3797,"+< gostas (.) de estar a brincar na água ? {0x15}%snd:""011107""_1271848_1273944{0x15}",gostar,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha3957,"+< ontem à noite (.) eu queria lhe pôr creme e não me deixou . {0x15}%snd:""011107""_1336624_1338951{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha4017,"deixa limpar . {0x15}%snd:""011107""_1351143_1352446{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha4154,"acho que é . {0x15}%snd:""011107""_1390676_1391460{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
011107.cha4281,"eu acho que está ali „ não é ? {0x15}%snd:""011107""_1428776_1429864{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
011107.cha4415,"pensava que estava . {0x15}%snd:""011107""_1484181_1485309{0x15}",pensar,TRUE,FALSE,FALSE,TRUE,TRUE
011107.cha4420,"olha (.) a Inês quer tirar o champô da (.) cabecinha „ quer (.) do cabelo ? {0x15}%snd:""011107""_1498292_1501772{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha4542,"não consigo lavar [?] . {0x15}%snd:""011107""_1552057_1556785{0x15}",conseguir,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha4866,"+< acho que nunca esteve assim . {0x15}%snd:""011107""_1647667_1648763{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
011107.cha4928,"acho que nunca (.) a vi assim . {0x15}%snd:""011107""_1668842_1671098{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
011107.cha5177,"que engraçado (.) eu pensei que isso fosse de mais bebés . {0x15}%snd:""011107""_1745825_1747465{0x15}",pensar,TRUE,FALSE,TRUE,TRUE,FALSE
011107.cha5252,"+< olha (.) tu deixas a mãe pôr (.) remédio „ não é (.) no dói-dói ? {0x15}%snd:""011107""_1785015_1788166{0x15}",deixar,TRUE,FALSE,TRUE,FALSE,FALSE
011107.cha5705,"+< o Tuntum não quer que a Inês chore „ pois não ? {0x15}%snd:""011107""_1949842_1951474{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
011107.cha6531,"+< ela nunca me deixa cortar as unhas dos pés (.) xxx mãos . {0x15}%snd:""011107""_2198003_2200355{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha6721,"olha (.) tu ao avô (.) deixas cortar „ não é ? {0x15}%snd:""011107""_2268990_2272606{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
011107.cha7588,"aquele [/] (.) aquele creme é muita [: muito] bom (.) se lhe pusesse assim uma camada (.) eu acho que pus muito (.) mas +... {0x15}%snd:""011107""_2614155_2624674{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
011107.cha7942,"pensei que achavas que a mana não era bebé . {0x15}%snd:""011107""_2768841_2771537{0x15}",pensar,TRUE,FALSE,FALSE,TRUE,TRUE
020014.cha37,"+< olha (.) e tu não queres tirar <a tu> [//] a tua chucha (.) para eu saber o que tu estás a dizer ? {0x15}%snd:""020014""_4593_8105{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha293,"porque eu uma vez disse que tinha uns sapatos iguais e a mãe também (.) que era à grande (.) então ela mostra me sempre as botas . {0x15}%snd:""020014""_76938_81810{0x15}",dizer,TRUE,FALSE,FALSE,TRUE,TRUE
020014.cha350,"olha (.) e anda cá (.) tu (.) queres me contar uma coisa ? {0x15}%snd:""020014""_93737_96689{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha514,"tu sabes dizer . {0x15}%snd:""020014""_135936_138224{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha531,"mm@fp (.) pelos vistos cedo (.) porque a Mariana disse que (.) às nove e meia já estava acordada há muito tempo (.) normalmente . {0x15}%snd:""020014""_149033_154649{0x15}",dizer,TRUE,FALSE,FALSE,TRUE,TRUE
020014.cha707,"também não sei por que é que eu me lembrei de pôr estes sapatos hoje . {0x15}%snd:""020014""_223677_226333{0x15}",lembrar,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha952,"queres ir fazer óó ? {0x15}%snd:""020014""_287300_288908{0x15}",querer,TRUE,FALSE,FALSE,TRUE,FALSE
020014.cha998,"o que é que queres fazer ? {0x15}%snd:""020014""_296869_297805{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha1008,"naturalmente <queres brin> [//] queres brincar . {0x15}%snd:""020014""_300645_303173{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha1881,"+< não queres (.) contar uma história ? {0x15}%snd:""020014""_604429_605277{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha1897,"queres que a avó dê ? {0x15}%snd:""020014""_606853_607413{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
020014.cha2178,"a Inês é que sabe contar „ não é ? {0x15}%snd:""020014""_704191_707711{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha2626,"achas que é ? {0x15}%snd:""020014""_851249_853617{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
020014.cha2745,"e tu [//] a Inês gosta de <tocar (.) música> [//] (.) fazer música ? {0x15}%snd:""020014""_899406_903358{0x15}",gostar,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha2776,"olha (.) e aqui dentro (.) deixa ver . {0x15}%snd:""020014""_911839_914047{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3141,"tu sabes contar „ não é (.) Inês ? {0x15}%snd:""020014""_1081012_1083027{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3151,"olha (.) <e já> [/] <e já> [/] <e já viste> [//] <já sabes> [/] já sabes cantar também . {0x15}%snd:""020014""_1085787_1092421{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3191,"não queres cantar ? {0x15}%snd:""020014""_1099429_1100941{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3311,"queres sair da cadeira ? {0x15}%snd:""020014""_1139316_1141116{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3329,"queres que eu ajude ? {0x15}%snd:""020014""_1144060_1144988{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
020014.cha3431,"a Inês quer sentar aqui ? {0x15}%snd:""020014""_1186241_1187569{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3444,"a Inês quer sentar aqui no sofá ? {0x15}%snd:""020014""_1190721_1192393{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3489,"+< qual é que tu queres contar ? {0x15}%snd:""020014""_1204794_1205522{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3495,"queres contar essa do patinho ? {0x15}%snd:""020014""_1205522_1206826{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3538,"olha (.) queres contar ? {0x15}%snd:""020014""_1222121_1223649{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3873,"e queres ver esta história grande ? {0x15}%snd:""020014""_1322888_1325232{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3896,"deixa ver . {0x15}%snd:""020014""_1330399_1332151{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha3904,"porque esta a Inês sabe contar . {0x15}%snd:""020014""_1333495_1335071{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha4149,"e olha (.) e este aqui (.) deixa ver (.) quem é este . {0x15}%snd:""020014""_1427745_1432153{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha4309,"olha vê lá se tem coisas (.) depois suja . {0x15}%snd:""020014""_1484928_1490871{0x15}",ver,TRUE,FALSE,FALSE,TRUE,TRUE
020014.cha4767,"então se é a Inês eu quero ouvir (.) a Inês a contar „ não é ? {0x15}%snd:""020014""_1668858_1673253{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha4793,"tu [?] sabes (.) contar ? {0x15}%snd:""020014""_1678844_1684532{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha5089,"eu acho que tem uma coisa „ não tem ? {0x15}%snd:""020014""_1819913_1822889{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
020014.cha5348,"ó mãe não quero tomar banho . {0x15}%snd:""020014""_1926862_1928206{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha5373,"mas ela não quer tomar banho . {0x15}%snd:""020014""_1937053_1938237{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha5382,"ó mãe Inês (.) eu não quero tomar banho . {0x15}%snd:""020014""_1938853_1941525{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha5531,"+< a avó gostava de saber . {0x15}%snd:""020014""_2005905_2006665{0x15}",gostar,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha5629,"porque ela diz que aquela se chama boneca (.) portanto +... {0x15}%snd:""020014""_2036711_2039425{0x15}",dizer,TRUE,FALSE,TRUE,TRUE,TRUE
020014.cha5764,"elas queriam fazer o quê ? {0x15}%snd:""020014""_2085566_2086702{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha5802,"não (.) elas queriam fazer uma corrida . {0x15}%snd:""020014""_2096037_2098493{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha5807,"queriam ver quem é que corria mais . {0x15}%snd:""020014""_2098493_2101125{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha6069,"porque a Inês é linda (.) e deixa a mãe dormir (.) que ela está com dói-dói „ não é ? {0x15}%snd:""020014""_2210649_2215233{0x15}",deixar,TRUE,FALSE,TRUE,FALSE,FALSE
020014.cha6272,"não [/] (.) não queres (.) ver ? {0x15}%snd:""020014""_2308000_2312120{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha6363,"a [/] a mana sabe sentar ? {0x15}%snd:""020014""_2352168_2354896{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha6372,"e sabe andar ? {0x15}%snd:""020014""_2355536_2356608{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha6445,"olha (.) vê lá se deixas cair . {0x15}%snd:""020014""_2381232_2382416{0x15}",ver,TRUE,FALSE,FALSE,TRUE,TRUE
020014.cha6445,"olha (.) vê lá se deixas cair . {0x15}%snd:""020014""_2381232_2382416{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha6451,"deixa ficar quietinha assim . {0x15}%snd:""020014""_2382416_2384200{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha6667,"vê lá (.) se esta não é mais bonita . {0x15}%snd:""020014""_2450330_2451757{0x15}",ver,TRUE,FALSE,TRUE,TRUE,TRUE
020014.cha6676,"+< queres ver ? {0x15}%snd:""020014""_2451957_2452493{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha7599,"depois <não pa> [//] não apagues (.) para a avó ver (.) que tu sabes fazer o papá . {0x15}%snd:""020014""_2814152_2817823{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
020014.cha7767,"+< queres que a avó <vá lá> [?] . {0x15}%snd:""020014""_2876530_2876698{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
020014.cha7832,"queres que a avó vá lá „ é ? {0x15}%snd:""020014""_2896098_2897682{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
020118.cha126,"tu queres fazer como os meninos „ é ? {0x15}%snd:""020118""_31690_33546{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha505,"hum@i (.) deixa ver . {0x15}%snd:""020118""_178683_180843{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha755,"hum@i (.) não (.) acho que não é . {0x15}%snd:""020118""_275460_276948{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha1001,"eu acho que esse não é igual aos sapatos . {0x15}%snd:""020118""_414080_415744{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
020118.cha1083,"deixa pôr a tampa (.) nesta . {0x15}%snd:""020118""_440926_442078{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha1173,"diz lá à mana (.) que tens canetas novas . {0x15}%snd:""020118""_468108_470756{0x15}",dizer,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha1185,"diz lá à mana para não chorar . {0x15}%snd:""020118""_472292_474228{0x15}",dizer,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha1690,"o que é que queres que eu faça ? {0x15}%snd:""020118""_633892_635748{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
020118.cha1788,"ah (.) a mamã (.) pensava que estavas a escrever . {0x15}%snd:""020118""_678929_681105{0x15}",pensar,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha2159,"olha (.) mas por que é que tu queres que a (.) mana vá para ali ? {0x15}%snd:""020118""_885761_888769{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
020118.cha2298,"+< não sei se é xxx (.) quando ela está em casa dos meus pais está sempre aqui (.) xxx dizer assim (.) xxx acordada (.) está acordada (.) xxx . {0x15}%snd:""020118""_932432_937784{0x15}",saber,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha2315,"+< ah (.) então é isso (.) ela acha que é acordada +... {0x15}%snd:""020118""_937784_938920{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha2332,"achas que ela vai dormir agora Inês ? {0x15}%snd:""020118""_942280_944056{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
020118.cha2489,"deixa ver . {0x15}%snd:""020118""_986373_988165{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha2570,"estava [//] não (.) era aquela verde (.) acho eu (.) que está ali sem tampa . {0x15}%snd:""020118""_1010446_1012502{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha2637,"não queres chorar ? {0x15}%snd:""020118""_1028801_1030441{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha2645,"ah (.) não queres guardar ? {0x15}%snd:""020118""_1031657_1033201{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha2653,"queres fazer mais desenhos „ é ? {0x15}%snd:""020118""_1033929_1035859{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha3038,"<a chucha> [//] a mana não tem chucha (.) e quer a chucha (.) deixou a cair . {0x15}%snd:""020118""_1163846_1166733{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha3230,"sem chucha (.) não gosto de brincar com meninos de chucha . {0x15}%snd:""020118""_1216312_1218520{0x15}",gostar,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha3258,"ela quer ser igual . {0x15}%snd:""020118""_1224416_1225658{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha3288,"deixa me ver . {0x15}%snd:""020118""_1231473_1232129{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha3426,"é que assim não consegues falar (.) ninguém percebe Inês . {0x15}%snd:""020118""_1272155_1274811{0x15}",conseguir,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha3442,"deixa ver se está sujo . {0x15}%snd:""020118""_1275715_1277795{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha3447,"deixa ver . {0x15}%snd:""020118""_1277795_1278683{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha4043,"achas [//] (.) ainda não conseguiram fabricar ! {0x15}%snd:""020118""_1476533_1478117{0x15}",conseguir,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha4649,"ela gosta tanto de pintar ! {0x15}%snd:""020118""_1678386_1679858{0x15}",gostar,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha4854,"não sabia (.) que ela era careca . {0x15}%snd:""020118""_1743883_1744883{0x15}",saber,TRUE,FALSE,TRUE,TRUE,TRUE
020118.cha5042,"quem consiga (.) nesta vida (.) ser pai e ser mãe (.) xxx . {0x15}%snd:""020118""_1801584_1803656{0x15}",conseguir,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha5176,"ah (.) pensei que tivesses dormido em casa da avó (.) a sesta „ não foi ? {0x15}%snd:""020118""_1850987_1855243{0x15}",pensar,TRUE,FALSE,FALSE,TRUE,FALSE
020118.cha5194,"eu acho que foi . {0x15}%snd:""020118""_1857355_1858035{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha5609,"+< acho que está [/] (.) está aí (.) por baixo do tabuleiro „ não está ? {0x15}%snd:""020118""_1992484_1995060{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha5852,"olha (.) vê lá se ela tem cocó (.) essa bebé . {0x15}%snd:""020118""_2074319_2076601{0x15}",ver,TRUE,FALSE,TRUE,TRUE,TRUE
020118.cha5928,"pensava que a Inês sabia mudar a fralda à bebé . {0x15}%snd:""020118""_2096066_2098917{0x15}",pensar,TRUE,FALSE,TRUE,TRUE,TRUE
020118.cha5928,"pensava que a Inês sabia mudar a fralda à bebé . {0x15}%snd:""020118""_2096066_2098917{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha6107,"ai@i isso é novo (.) pensava que já tinhas visto . {0x15}%snd:""020118""_2143711_2145519{0x15}",pensar,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha6147,"diz à mãe (.) para pôr esta fralda . {0x15}%snd:""020118""_2156412_2157708{0x15}",dizer,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha6826,"a mãe diz que é ua „ é ? {0x15}%snd:""020118""_2367470_2368926{0x15}",dizer,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha6871,"diz lá o que é que tu queres comer . {0x15}%snd:""020118""_2379464_2380608{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
020118.cha7380,"mas olha assim (.) estamos a brincar (.) e ao meu colo não sei se é muito prático „ pois não ? {0x15}%snd:""020118""_2522289_2529129{0x15}",saber,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha7413,"acho que é a avó „ não é ? {0x15}%snd:""020118""_2534225_2535904{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
020118.cha7529,"acho que é a avó . {0x15}%snd:""020118""_2561831_2562591{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
